"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"industry_code";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"category_code";"category_name";"price";"price_year_prev";"price_year";"price_quarter";"price_growth";"price_growth_unit";"czechia_price_value_prev";"czechia_price_value";"amount_of_food_per_av_wages_prev";"amount_of_food_per_av_wages";"price_than_average_wages_growth"
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;2;-0.13;%;92.99;92.87;234.0;250.0;6.84
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;115101;Máslo; Kè / 1 kg;2015;2016;2;-13.67;%;160.3;138.38;135.0;167.0;23.7
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;2;-11.66;%;32.16;28.41;677.0;817.0;20.68
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;114501;Eidamská cihla; Kè / 1 kg;2015;2016;2;-21.95;%;127.01;99.13;171.0;234.0;36.84
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;2;-1.79;%;8.36;8.21;2606.0;2828.0;8.52
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;2;-11.83;%;20.21;17.82;1078.0;1302.0;20.78
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;112704;Šunkový salám; Kè / 1 kg;2015;2016;2;-1.77;%;128.89;126.61;169.0;183.0;8.28
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;2;-1.33;%;70.02;69.09;311.0;336.0;8.04
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;2;-4.65;%;110.81;105.66;196.0;219.0;11.73
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;2;-1.18;%;205.84;203.42;105.0;114.0;8.57
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;2;1.55;%;43.86;44.54;496.0;521.0;5.04
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;2;2.8;%;39.62;40.73;550.0;570.0;3.64
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;2;-4.17;%;22.54;21.6;966.0;1074.0;11.18
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;2;-13.63;%;13.13;11.34;1659.0;2047.0;23.39
2015;2016;2;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.54;21793;23218;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;2;1.32;%;35.64;36.11;611.0;642.0;5.07
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;3;3.44;%;10.77;11.14;2004.0;2064.0;2.99
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;3;2.54;%;93.09;95.45;231.0;240.0;3.9
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;3;2.21;%;8.61;8.8;2507.0;2613.0;4.23
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;118101;Cukr krystalový; Kè / 1 kg;2015;2016;3;5.86;%;17.25;18.26;1251.0;1259.0;0.64
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;117401;Konzumní brambory; Kè / 1 kg;2015;2016;3;6.44;%;13.51;14.38;1598.0;1599.0;0.06
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;117106;Mrkev; Kè / 1 kg;2015;2016;3;-13.05;%;21.54;18.73;1002.0;1227.0;22.46
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;117103;Papriky; Kè / 1 kg;2015;2016;3;5.59;%;50.12;52.92;430.0;434.0;0.93
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;3;5.84;%;31.53;33.37;684.0;689.0;0.73
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;116104;Jablka konzumní; Kè / 1 kg;2015;2016;3;-5.53;%;32.03;30.26;674.0;759.0;12.61
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;116103;Banány žluté; Kè / 1 kg;2015;2016;3;2.23;%;30.51;31.19;707.0;737.0;4.24
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;116101;Pomeranèe; Kè / 1 kg;2015;2016;3;-2.74;%;38.31;37.26;563.0;617.0;9.59
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;3;2.69;%;90.28;92.71;239.0;248.0;3.77
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;115101;Máslo; Kè / 1 kg;2015;2016;3;-7.55;%;156.6;144.78;137.0;158.0;15.33
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;3;-11.3;%;29.65;26.3;728.0;874.0;20.05
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;114501;Eidamská cihla; Kè / 1 kg;2015;2016;3;-5.74;%;113.43;106.92;190.0;215.0;13.16
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;3;-6.92;%;8.67;8.07;2490.0;2849.0;14.42
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;3;-8.25;%;18.79;17.24;1149.0;1333.0;16.01
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;112704;Šunkový salám; Kè / 1 kg;2015;2016;3;1.77;%;126.32;128.56;170.0;178.0;4.71
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;3;1.38;%;67.96;68.9;317.0;333.0;5.05
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;3;1.63;%;109.02;110.8;198.0;207.0;4.55
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;3;4.61;%;199.07;208.24;108.0;110.0;1.85
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;3;1.82;%;44.44;45.25;485.0;508.0;4.74
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;3;3.5;%;39.19;40.56;550.0;566.0;2.91
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;3;-2.42;%;22.3;21.76;968.0;1056.0;9.09
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;3;-10.83;%;12.47;11.12;1731.0;2067.0;19.41
2015;2016;3;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.50;21591;22995;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;3;1.47;%;36.12;36.65;597.0;627.0;5.03
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;2000001;Kapr živý; Kè / 1 kg;2015;2016;4;-2.41;%;87.17;85.07;271.0;297.0;9.59
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;4;7.9;%;10.51;11.34;2254.0;2229.0;-1.11
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;4;-1.03;%;93.32;92.36;253.0;273.0;7.91
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;4;-2.66;%;8.66;8.43;2736.0;2998.0;9.58
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;118101;Cukr krystalový; Kè / 1 kg;2015;2016;4;26.06;%;15.62;19.69;1517.0;1283.0;-15.43
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;117401;Konzumní brambory; Kè / 1 kg;2015;2016;4;-17.41;%;14.93;12.33;1587.0;2050.0;29.17
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;117106;Mrkev; Kè / 1 kg;2015;2016;4;-27.0;%;19.67;14.36;1204.0;1760.0;46.18
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;117103;Papriky; Kè / 1 kg;2015;2016;4;-9.1;%;56.71;51.55;417.0;490.0;17.51
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;4;-6.27;%;47.19;44.23;502.0;571.0;13.75
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;116104;Jablka konzumní; Kè / 1 kg;2015;2016;4;-2.47;%;29.93;29.19;791.0;866.0;9.48
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;116103;Banány žluté; Kè / 1 kg;2015;2016;4;2.41;%;28.65;29.34;827.0;861.0;4.11
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;116101;Pomeranèe; Kè / 1 kg;2015;2016;4;-3.3;%;34.54;33.4;686.0;756.0;10.2
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;4;-3.17;%;91.44;88.54;259.0;285.0;10.04
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;115101;Máslo; Kè / 1 kg;2015;2016;4;12.67;%;149.27;168.18;158.0;150.0;-5.06
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;4;3.43;%;29.45;30.46;804.0;829.0;3.11
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;114501;Eidamská cihla; Kè / 1 kg;2015;2016;4;24.15;%;107.29;133.2;220.0;189.0;-14.09
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;4;-9.83;%;8.65;7.8;2739.0;3240.0;18.29
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;4;-2.1;%;18.55;18.16;1277.0;1392.0;9.01
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;112704;Šunkový salám; Kè / 1 kg;2015;2016;4;4.78;%;128.85;135.01;183.0;187.0;2.19
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;4;-2.22;%;68.93;67.4;343.0;375.0;9.33
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;4;7.8;%;106.7;115.02;222.0;219.0;-1.35
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;4;4.03;%;201.35;209.47;117.0;120.0;2.56
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;4;0.18;%;45.29;45.37;523.0;557.0;6.5
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;4;6.4;%;39.38;41.9;601.0;603.0;0.33
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;4;0.59;%;21.95;22.08;1079.0;1144.0;6.02
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;4;-9.5;%;11.69;10.58;2027.0;2389.0;17.86
2015;2016;4;pøepoètený;200;Kulturní, zábavní a rekreaèní èinnosti;R;6.66;23700;25279;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;4;1.1;%;36.38;36.78;651.0;687.0;5.53
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;1;4.16;%;10.81;11.26;1865.0;1816.0;-2.63
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;1;4.72;%;90.71;94.99;222.0;215.0;-3.15
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;1;-1.24;%;8.85;8.74;2278.0;2340.0;2.72
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;118101;Cukr krystalový; Kè / 1 kg;2015;2016;1;-19.69;%;19.65;15.78;1026.0;1296.0;26.32
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;117401;Konzumní brambory; Kè / 1 kg;2015;2016;1;49.68;%;10.89;16.3;1851.0;1254.0;-32.25
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;117106;Mrkev; Kè / 1 kg;2015;2016;1;25.29;%;16.17;20.26;1246.0;1009.0;-19.02
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;117103;Papriky; Kè / 1 kg;2015;2016;1;27.33;%;63.3;80.6;318.0;253.0;-20.44
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;1;4.18;%;46.6;48.55;432.0;421.0;-2.55
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;116104;Jablka konzumní; Kè / 1 kg;2015;2016;1;8.79;%;27.08;29.46;744.0;694.0;-6.72
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;116103;Banány žluté; Kè / 1 kg;2015;2016;1;-1.88;%;34.11;33.47;591.0;611.0;3.38
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;116101;Pomeranèe; Kè / 1 kg;2015;2016;1;4.97;%;26.75;28.08;753.0;728.0;-3.32
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;1;0.21;%;91.44;91.63;220.0;223.0;1.36
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;115101;Máslo; Kè / 1 kg;2015;2016;1;-12.31;%;161.97;142.03;124.0;143.0;15.32
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;1;-11.65;%;33.31;29.43;605.0;694.0;14.71
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;114501;Eidamská cihla; Kè / 1 kg;2015;2016;1;-19.64;%;129.81;104.32;155.0;196.0;26.45
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;1;-0.36;%;8.41;8.38;2397.0;2440.0;1.79
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;1;-10.92;%;20.61;18.36;978.0;1113.0;13.8
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;112704;Šunkový salám; Kè / 1 kg;2015;2016;1;-0.57;%;131.39;130.64;153.0;156.0;1.96
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;1;-1.29;%;71.42;70.5;282.0;290.0;2.84
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;1;-1.62;%;108.12;106.37;186.0;192.0;3.23
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;1;-1.52;%;206.09;202.95;97.0;100.0;3.09
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;1;0.07;%;44.1;44.13;457.0;463.0;1.31
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;1;1.29;%;39.66;40.17;508.0;509.0;0.2
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;1;-5.83;%;22.98;21.64;877.0;945.0;7.75
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;1;-15.3;%;13.07;11.07;1542.0;1847.0;19.78
2015;2016;1;pøepoètený;200;Ostatní èinnosti;S;1.43;20163;20452;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;1;2.73;%;35.58;36.55;566.0;559.0;-1.24
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;2;5.16;%;10.65;11.2;1939.0;1912.0;-1.39
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;2;3.49;%;92.58;95.81;223.0;223.0;0.0
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;2;-0.34;%;8.7;8.67;2374.0;2470.0;4.04
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;118101;Cukr krystalový; Kè / 1 kg;2015;2016;2;-11.08;%;18.68;16.61;1105.0;1289.0;16.65
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;117401;Konzumní brambory; Kè / 1 kg;2015;2016;2;27.14;%;14.04;17.85;1471.0;1200.0;-18.42
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;117106;Mrkev; Kè / 1 kg;2015;2016;2;-19.65;%;25.96;20.86;795.0;1026.0;29.06
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;117103;Papriky; Kè / 1 kg;2015;2016;2;-12.87;%;83.94;73.14;246.0;292.0;18.7
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;2;-21.01;%;45.75;36.14;451.0;592.0;31.26
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;116104;Jablka konzumní; Kè / 1 kg;2015;2016;2;1.38;%;30.44;30.86;678.0;694.0;2.36
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;116103;Banány žluté; Kè / 1 kg;2015;2016;2;-4.33;%;34.38;32.89;600.0;651.0;8.5
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;116101;Pomeranèe; Kè / 1 kg;2015;2016;2;4.15;%;30.39;31.65;679.0;676.0;-0.44
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;2;-0.13;%;92.99;92.87;222.0;230.0;3.6
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;115101;Máslo; Kè / 1 kg;2015;2016;2;-13.67;%;160.3;138.38;128.0;154.0;20.31
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;2;-11.66;%;32.16;28.41;642.0;754.0;17.45
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;114501;Eidamská cihla; Kè / 1 kg;2015;2016;2;-21.95;%;127.01;99.13;162.0;216.0;33.33
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;2;-1.79;%;8.36;8.21;2470.0;2609.0;5.63
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;2;-11.83;%;20.21;17.82;1022.0;1202.0;17.61
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;112704;Šunkový salám; Kè / 1 kg;2015;2016;2;-1.77;%;128.89;126.61;160.0;169.0;5.62
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;2;-1.33;%;70.02;69.09;294.0;310.0;5.44
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;2;-4.65;%;110.81;105.66;186.0;202.0;8.6
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;2;-1.18;%;205.84;203.42;100.0;105.0;5.0
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;2;1.55;%;43.86;44.54;470.0;480.0;2.13
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;2;2.8;%;39.62;40.73;521.0;525.0;0.77
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;2;-4.17;%;22.54;21.6;916.0;991.0;8.19
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;2;-13.63;%;13.13;11.34;1573.0;1889.0;20.09
2015;2016;2;pøepoètený;200;Ostatní èinnosti;S;3.71;20655;21422;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;2;1.32;%;35.64;36.11;579.0;593.0;2.42
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;3;3.44;%;10.77;11.14;1901.0;1907.0;0.32
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;3;2.54;%;93.09;95.45;219.0;222.0;1.37
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;3;2.21;%;8.61;8.8;2378.0;2414.0;1.51
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;118101;Cukr krystalový; Kè / 1 kg;2015;2016;3;5.86;%;17.25;18.26;1187.0;1163.0;-2.02
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;117401;Konzumní brambory; Kè / 1 kg;2015;2016;3;6.44;%;13.51;14.38;1515.0;1477.0;-2.51
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;117106;Mrkev; Kè / 1 kg;2015;2016;3;-13.05;%;21.54;18.73;950.0;1134.0;19.37
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;117103;Papriky; Kè / 1 kg;2015;2016;3;5.59;%;50.12;52.92;408.0;401.0;-1.72
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;3;5.84;%;31.53;33.37;649.0;636.0;-2.0
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;116104;Jablka konzumní; Kè / 1 kg;2015;2016;3;-5.53;%;32.03;30.26;639.0;702.0;9.86
