"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"industry_code"
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.47;17044;17124;A
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.47;17044;17124;A
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.47;17044;17124;A
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.47;17044;17124;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;0.69;18254;18380;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2008;2009;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;-2.12;19657;19241;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.89;15833;16291;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.65;17124;17749;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.68;18380;19056;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2009;2010;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;7.57;19241;20697;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;3.44;16291;16851;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;1.82;17749;18072;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
2010;2011;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;2.74;19056;19578;A
